attack_id,name,tier,group,selection_reasons,guard_disabled,dodge_bypass,airborne_avoidance,parry_disabled,bullet_ids,behavior_ids,animation_associations,npc_row_count,map_npc_model_count,vanilla_flag_changes,priority_band
5950201,[DLC - Leonine Misbegotten] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205950201,259500201,c5950:3024@1.333,4,1,{},
5950251,[DLC - Leonine Misbegotten] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,205950252,259500250,c5950:3028@1.767,4,1,{},
5960280,[DLC - Ulcerated Tree Spirit] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205960284,259600280,,6,4,{},
5960480,,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205960484,,,0,0,{},
5980500,[DLC - Omenkiller] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,205980500;205980501,259800500,,8,3,{},
6030900,[Bear] Bullet,U,Unapproved screening result,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,6030900,260300900,,10,25,{},
6200100,Throwing Blade - Default Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,200020100,262000100,,14,0,{},
6200110,Throwing Blade - Default Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,200020110;206200110,262000110,,14,0,{},
6200200,Throwing Blade - Default Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,200020200;206200200,262000200,,14,0,{},
6200210,Throwing Blade - Default Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,200020210,,,0,0,{},
6200300,Throwing Blade - Default Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,200020300;206200300,262000300,,14,0,{},
6200400,Throwing Blade - Default Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,200020400;206200400,262000400,,14,0,{},
6200401,[DLC - Scarab] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206200401,262000401;262000400,,14,0,{},
6200410,Throwing Blade - Default Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,200020410;206200410,262000410,,14,0,{},
6200411,[DLC - Scarab] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206200411,262000411;262000410,,14,0,{},
6200420,Throwing Blade - Default Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,200020420;206200420,262000420,,14,0,{},
6200421,[DLC - Scarab] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206200421,262000421;262000420,,14,0,{},
6201300,[DLC - Scarab] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206201300,262010300,,22,10,{},
6201401,[DLC - Scarab] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206201401,262010401;262010400,,22,10,{},
6201411,[DLC - Scarab] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206201411,262010411;262010410,,22,10,{},
6201421,[DLC - Scarab] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206201421,262010421;262010420,,22,10,{},
6202401,[DLC - Scarab] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206202401,262020401;262020400,,10,0,{},
6202411,[DLC - Scarab] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206202411,262020411;262020410,,10,0,{},
6202421,[DLC - Scarab] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206202421,262020421;262020420,,10,0,{},
6210900,[DLC - Albinauric Archer] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206210011;206210031;206210211;206210231;206210251;206210271;206210291;206210371;206210391;206210500;206210501;206210502;206210503;206210504;206210550;206210551;206210560;206210561,262100111;262100131;262100311;262100331;262100351;262100371;262100391;262100471;262100491;262100500;262100501;262100502;262100503,,3,1,{},
6220055,[DLC - Wolf] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206220056,262200155,,2,1,{},
6230190,[DLC - Perfumer] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206230110;206230170;206230171;206230172;206230190;206230191,262300110;262300170;262300171;262300172,,9,10,{},
6230290,[DLC - Perfumer] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206230500;206230501;206230502;206230503;206230510;206230511;206230512;206230520;206230530;206230531;206230532;206230540;206230560;206230580;206230581;206230582;206230583;206230584;206230585;206230586;206230587;206230630;206230631;206230632;206230633;206230640;206230641;206230642;206230643;206230644;206230645;206230646;206230647;206230648;206230650;206230700;206230710;206230720;206230730;206230740,262300500;262300501;262300502;262300503;262300510;262300511;262300512;262300520;262300530;262300531;262300532;262300540;262300560;262300580;262300581;262300582;262300583;262300584;262300585;262300586;262300587;262300630;262300631;262300632;262300633;262300640;262300641;262300642;262300643;262300644;262300645;262300646;262300647;262300648;262300700;262300710;262300720;262300730;262300740,,9,10,{},
6230570,[DLC - Perfumer] Bullet,U,Unapproved screening result,airborne-avoidance,0,0,1,1,206230570,262300570,,9,10,{},
6230573,,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206230573,,,0,0,{},
6232200,[DLC - Glintstone Sorcerer] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206232203;206232204;206232205;206232206;206232207,262320200,,2,2,{},
6232210,[DLC - Glintstone Sorcerer] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206232213;206232214;206232215;206232216;206232217,262320210,,2,2,{},
6232401,[DLC - Glintstone Sorcerer] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206232410;206232411;206232412,262320410;262320411;262320412,,2,2,{},
6232402,[DLC - Glintstone Sorcerer] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206232402;206232404,262320402;262320404,,2,2,{},
6233200,[DLC - Page] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206233200;206233202,262330200,,3,2,{},
6240020,[DLC - Dummy] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206240012;206240013;206240014;206240015,262400010,,6,4,{},
6251141,[DLC - Tree Sentinel] Bullet,C,Tree Sentinel local impacts,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,206251141,262510141,c6251:3004@1.333,4,2,{},
6251161,[DLC - Tree Sentinel] Bullet,B,Tree Sentinel halberd impact bursts,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,206251161,262510161,c6251:3006@1.233,4,2,{},
6251241,[DLC - Tree Sentinel] Bullet,C,Tree Sentinel local impacts,airborne-avoidance,0,0,1,1,206251241,262510241,c6251:3014@2.333,4,2,{},
6251271,[DLC - Tree Sentinel] Bullet,C,Tree Sentinel local impacts,airborne-avoidance,0,0,1,1,206251271,262510271,c6251:3017@1.600,4,2,{},
6251281,[DLC - Tree Sentinel] Bullet,B,Tree Sentinel halberd impact bursts,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,206251281,262510281,c6251:3018@1.833,4,2,{},
6251451,[DLC - Tree Sentinel] Bullet,B,Tree Sentinel halberd impact bursts,airborne-avoidance;small-short-enemy-bullet,0,0,1,1,206251451,262510451,c6251:3037@1.900,4,2,{},
6251910,[DLC - Tree Sentinel] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206251910,262510910,c6251:1008200@0.167;c6251:1100@0.200;c6251:1101@0.000;c6251:3023@0.000;c6251:3023@0.600;c6251:3023@1.200;c6251:3023@1.800;c6251:3023@2.400;c6251:30@0.000;c6251:30@0.667;c6251:30@1.333;c6251:30@2.000;c6251:30@2.667;c6251:5020@0.000;c6251:5020@0.667;c6251:5021@0.000;c6251:5021@0.667;c6251:5022@0.000;c6251:5022@0.667;c6251:5023@0.000;c6251:5023@0.667;c6251:8200@0.000;c6251:8200@0.667;c6251:8200@1.333;c6251:8200@2.000;c6251:8200@2.667;c6251:8220@0.000;c6251:8220@0.667;c6251:8220@1.333;c6251:8220@2.000;c6251:8220@2.667,4,2,{},
6251911,[DLC - Tree Sentinel] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206251911,262510911;262510910;262510915,c6251:1008200@0.167;c6251:1100@0.200;c6251:1100@0.533;c6251:1101@0.000;c6251:1101@0.333;c6251:3023@0.000;c6251:3023@0.300;c6251:3023@0.600;c6251:3023@0.900;c6251:3023@1.200;c6251:3023@1.500;c6251:3023@1.800;c6251:3023@2.100;c6251:3023@2.400;c6251:3023@2.700;c6251:30@0.000;c6251:30@0.333;c6251:30@0.667;c6251:30@1.000;c6251:30@1.333;c6251:30@1.667;c6251:30@2.000;c6251:30@2.333;c6251:30@2.667;c6251:30@3.000;c6251:5020@0.000;c6251:5020@0.333;c6251:5020@0.667;c6251:5021@0.000;c6251:5021@0.333;c6251:5021@0.667;c6251:5022@0.000;c6251:5022@0.333;c6251:5022@0.667;c6251:5022@1.000;c6251:5023@0.000;c6251:5023@0.333;c6251:5023@0.667;c6251:5023@1.000;c6251:8200@0.000;c6251:8200@0.333;c6251:8200@0.667;c6251:8200@1.000;c6251:8200@1.333;c6251:8200@1.667;c6251:8200@2.000;c6251:8200@2.333;c6251:8200@2.667;c6251:8200@3.000;c6251:8220@0.000;c6251:8220@0.333;c6251:8220@0.667;c6251:8220@1.000;c6251:8220@1.333;c6251:8220@1.667;c6251:8220@2.000;c6251:8220@2.333;c6251:8220@2.667;c6251:8220@3.000,4,2,{},
6251913,[DLC - Tree Sentinel] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206251913,262510913;262510912;262510911;262510910;262510915,c6251:1008200@0.167;c6251:1100@0.200;c6251:1100@0.533;c6251:1101@0.000;c6251:1101@0.333;c6251:3023@0.000;c6251:3023@0.300;c6251:3023@0.600;c6251:3023@0.900;c6251:3023@1.200;c6251:3023@1.500;c6251:3023@1.800;c6251:3023@2.100;c6251:3023@2.400;c6251:3023@2.700;c6251:30@0.000;c6251:30@0.333;c6251:30@0.667;c6251:30@1.000;c6251:30@1.333;c6251:30@1.667;c6251:30@2.000;c6251:30@2.333;c6251:30@2.667;c6251:30@3.000;c6251:5020@0.000;c6251:5020@0.333;c6251:5020@0.667;c6251:5021@0.000;c6251:5021@0.333;c6251:5021@0.667;c6251:5022@0.000;c6251:5022@0.333;c6251:5022@0.667;c6251:5022@1.000;c6251:5023@0.000;c6251:5023@0.333;c6251:5023@0.667;c6251:5023@1.000;c6251:8200@0.000;c6251:8200@0.333;c6251:8200@0.667;c6251:8200@1.000;c6251:8200@1.333;c6251:8200@1.667;c6251:8200@2.000;c6251:8200@2.333;c6251:8200@2.667;c6251:8200@3.000;c6251:8220@0.000;c6251:8220@0.333;c6251:8220@0.667;c6251:8220@1.000;c6251:8220@1.333;c6251:8220@1.667;c6251:8220@2.000;c6251:8220@2.333;c6251:8220@2.667;c6251:8220@3.000,4,2,{},
6251915,[DLC - Tree Sentinel] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206251915,262510915,c6251:1100@0.533;c6251:1101@0.333;c6251:3023@0.300;c6251:3023@0.900;c6251:3023@1.500;c6251:3023@2.100;c6251:3023@2.700;c6251:30@0.333;c6251:30@1.000;c6251:30@1.667;c6251:30@2.333;c6251:30@3.000;c6251:5020@0.333;c6251:5021@0.333;c6251:5022@0.333;c6251:5022@1.000;c6251:5023@0.333;c6251:5023@1.000;c6251:8200@0.333;c6251:8200@1.000;c6251:8200@1.667;c6251:8200@2.333;c6251:8200@3.000;c6251:8220@0.333;c6251:8220@1.000;c6251:8220@1.667;c6251:8220@2.333;c6251:8220@3.000,4,2,{},
6260141,[DLC - Death Rite Bird] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206260141,262600141,,3,1,{},
6260171,[DLC - Death Rite Bird] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206260171,262600171,,3,1,{},
6260200,[DLC - Death Rite Bird] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206260200;206260500,262600200;262600500,c6260:3017@1.367;c6260:3017@1.867,3,1,{},
6260210,[DLC - Death Rite Bird] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206260210;206260510,262600210;262600510,c6260:3018@0.967;c6260:3038@1.033;c6260:3038@1.433,3,1,{},
6260300,[DLC - Death Rite Bird] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206260300,262600300,c6260:3026@1.333;c6260:3034@0.767;c6260:3035@0.800,3,1,{},
6260411,[DLC - Death Rite Bird] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206260411;206260412,262600411,,3,1,{},
6260431,[DLC - Death Rite Bird] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206260431,262600431,,3,1,{},
6260433,[DLC - Death Rite Bird] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206260433,262600433,,3,1,{},
6260441,[DLC - Death Rite Bird] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206260441,262600441,,3,1,{},
6260471,[DLC - Death Rite Bird] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206260471;206260472,262600471,,3,1,{},
6260500,,U,Unapproved screening result,airborne-avoidance,0,0,1,1,,,,0,0,{},
6260521,[DLC - Death Rite Bird] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206260521,262600521,c6260:3019@2.400,3,1,{},
6260551,[DLC - Death Rite Bird] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206260551,262600551,c6260:3023@1.167,3,1,{},
6260561,[DLC - Death Rite Bird] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206260561,262600561,c6260:3024@1.900,3,1,{},
6260630,[DLC - Death Rite Bird] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206260632;206260633;206260813;206260814;206260823;206260824,262600800;262600630;262600810;262600820,c6260:3031@3.900,3,1,{},
6260650,[DLC - Death Rite Bird] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206260650;206260651;206260652,262600650,c6260:3033@1.933;c6260:3033@1.967;c6260:3033@2.100;c6260:3033@2.133;c6260:3033@2.200;c6260:3033@2.267;c6260:3033@2.367;c6260:3033@2.433;c6260:3033@2.467;c6260:3033@2.600;c6260:3033@2.633;c6260:3033@2.667,3,1,{},
6260660,[DLC - Death Rite Bird] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206260660,262600660,c6260:3026@1.333;c6260:3033@1.933;c6260:3034@0.767;c6260:3035@0.800,3,1,{},
6260740,[DLC - Death Rite Bird] Bullet,D,Death Rite Bird shared ghostflame,small-floor-probe;small-short-enemy-bullet,0,0,0,1,206260544;206260923;206260943,262600543;262600542;262600920;262600940,c6260:3011@0.633;c6260:3024@1.833;c6260:3039@2.467,3,1,{},
6260911,[DLC - Death Rite Bird] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206260911,262600911;262600910,c6260:3004@1.267;c6260:3014@0.967,3,1,{},
6270140,[DLC - Royal Revenant] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,206270140;206270141,262700140,,9,1,{},
6270230,[DLC - Royal Revenant] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,206270230;206270231,262700230,,9,1,{},
6291141,[DLC - Scaly Misbegotten] Attack,U,Unapproved screening result,airborne-avoidance,0,0,1,1,206291141,262910141,,6,2,{},
6300312,Hand-to-Hand - Default Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,200030312,263000312,,8,2,{},
6300805,[DLC - Snail] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206300801;206300802;206300812;206300813;206300823;206300824;206300834;206300835;206300845;206300846;206300856;206300857;206300867;206300868;206300890;206300891;206300892;206300893;206300894;206300895;206300896,263000890;263000800;263000810;263000820;263000830;263000840;263000850;263000860,,8,2,{},
6310135,[DLC - Fallingstar Beast] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,206310135;206310136,263100135,c6310:3003@0.500;c6310:4100@4.800,3,1,{},
6310165,[DLC - Fallingstar Beast] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,206310165;206310166,263100165,c6310:3006@2.400,3,1,{},
6310185,[DLC - Fallingstar Beast] Bullet,C,Fallingstar foot AoE,airborne-avoidance;small-short-enemy-bullet,0,0,1,0,206310185,263100185,c6310:3008@1.467,3,1,{},
6310195,[DLC - Fallingstar Beast] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,206310195;206310196,263100195,c6310:3009@2.233,3,1,{},
6310205,[DLC - Fallingstar Beast] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,206310205;206310206,263100205,c6310:3010@2.067,3,1,{},
6310355,[DLC - Fallingstar Beast] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,0,206310355;206310356,263100355,c6310:3025@1.267,3,1,{},
6320600,[DLC - Wandering Noble] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,1,0,1,206320600,263200600,,14,8,{},
6320700,[DLC - Wandering Noble] Bullet,U,Unapproved screening result,small-short-enemy-bullet,0,0,0,1,206320700,263200700,,14,8,{},
7100192,[Ancient Hero] Bullet - Floor Ice Linger,U,Unapproved screening result,airborne-avoidance,1,0,1,1,7100192,271000192;271000191;271000190,c7100:3009@1.833,8,5,{},
7100193,[Ancient Hero] Bullet - Floor Ice Explode,U,Unapproved screening result,airborne-avoidance,0,0,1,1,7100193,271000193;271000192;271000191;271000190,c7100:3009@1.833,8,5,{},
82100000,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82100002;82100003,802100000,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82101000,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82101002;82101003,802101000,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82101010,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82101012;82101013,802101010,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82101020,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82101022;82101023,802101020,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82101030,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82101032;82101033,802101030,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82101040,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82101042;82101043,802101040,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82101050,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82101052;82101053,802101050,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82101060,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82101062;82101063,802101060,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82101070,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82101072;82101073,802101070,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82101200,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82101202;82101203,802101200,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82101210,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82101212;82101213,802101210,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82101220,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82101222;82101223,802101220,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82101230,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82101232;82101233,802101230,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82101240,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82101242;82101243,802101240,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82101250,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82101252;82101253,802101250,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82101260,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82101262;82101263,802101260,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82101270,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82101272;82101273,802101270,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82102000,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82102002;82102003,802102000,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82102010,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82102012;82102013,802102010,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82102020,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82102022;82102023,802102020,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82102030,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82102032;82102033,802102030,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82102040,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82102042;82102043,802102040,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82102050,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82102052;82102053,802102050,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
82102060,,U,Unapproved screening result,small-floor-probe,0,0,0,0,82102062;82102063,802102060,c0000:30000@0.333;c0000:30000@0.400;c0000:30000@0.433;c0000:30000@0.467;c0000:30000@0.500;c0000:30000@0.533;c0000:30000@0.567;c0000:30000@0.600;c0000:30000@0.633;c0000:30000@0.667;c0000:30000@0.733;c0000:30000@0.767;c0000:30000@0.867;c0000:41150@0.600,88,572,{},
